Unnamed: 0,CCIS27304052ST-3-0,CCIS15794887ST-4-0,CCIS74726977ST-3-0,CCIS16561622ST-4-0,CCIS79210440ST-3-0,CCIS82507866ST-3-0,CCIS98482370ST-3-0,CCIS00281083ST-3-0,CCIS32452666ST-4-0,CCIS94417875ST-3-0,CCIS51667829ST-4-0,CCIS27927933ST-4-0,CCIS45571137ST-3-0,CCIS81139242ST-4-0,CCIS21126322ST-4-0,CCIS17669415ST-4-0,CCIS44676181ST-4-0,CCIS29210128ST-4-0,CCIS48725289ST-4-0,CCIS64785924ST-20-0,CCIS03473770ST-4-0,CCIS10706551ST-3-0,CCIS64773582ST-4-0,CCIS06260551ST-3-0,CCIS40244499ST-3-0,CCIS85214191ST-3-0,CCIS08668806ST-3-0,CCIS50369211ST-20-0,CCIS87167916ST-4-0,CCIS94496512ST-4-0,CCIS58234805ST-4-0,CCIS91228662ST-4-0,CCIS71301801ST-4-0,CCIS24898163ST-4-0,CCIS53355328ST-4-0,CCIS41222843ST-4-0,CCIS81887263ST-4-0,CCIS29688262ST-20-0,CCIS87116798ST-4-0,CCIS87605453ST-4-0,CCIS83870198ST-4-0,CCIS61287323ST-4-0,CCIS11362406ST-4-0,CCIS14449628ST-4-0,CCIS21278152ST-4-0,CCIS25399172ST-4-0,CCIS34055159ST-4-0,CCIS76845094ST-20-0,CCIS41548810ST-4-0,CCIS98512455ST-4-0,CCIS83445808ST-4-0,CCIS37250421ST-4-0,CCIS35092938ST-4-0,CCIS50148151ST-4-0,CCIS62605362ST-3-0,CCIS87252800ST-4-0,CCIS22958137ST-20-0,CCIS48507077ST-4-0,CCIS32105356ST-4-0,CCIS81710917ST-20-0,CCIS16326685ST-4-0,CCIS53043478ST-4-0,CCIS98832363ST-4-0,CCIS02124300ST-4-0,CCIS44743950ST-4-0,CCIS10793554ST-4-0,CCIS59132091ST-4-0,CCIS96387239ST-4-0,CCIS82146115ST-4-0,CCIS31434951ST-20-0,CCIS33816588ST-4-0,CCIS12656533ST-4-0,CCIS41806458ST-4-0,CCIS53557295ST-4-0,CCIS47284573ST-4-0,CCIS76563044ST-4-0,CCIS93040568ST-20-0,CCIS45793747ST-4-0,CCIS95097901ST-4-0,CCIS80834637ST-4-0,CCIS63910149ST-4-0,CCIS84543192ST-4-0,CCIS38765456ST-20-0,CCIS82944710ST-20-0,CCIS55230578ST-4-0,CCIS24254057ST-4-0,CCIS78318719ST-4-0,CCIS44757994ST-4-0,CCIS65479369ST-4-0,CCIS62794166ST-4-0,CCIS77252613ST-4-0,CCIS11015875ST-4-0,CCIS55531770ST-4-0,CCIS70398272ST-4-0,CCIS35100175ST-4-0,CCIS22416007ST-4-0,CCIS41288781ST-4-0,CCIS59903910ST-4-0,CCIS12370844ST-4-0,CCIS72607085ST-4-0,CCIS46047672ST-4-0,CCIS22906510ST-20-0,CCIS52370277ST-4-0,CCIS02379307ST-4-0,CCIS48579360ST-4-0,CCIS46467422ST-4-0,CCIS54027808ST-4-0,CCIS15704761ST-4-0,CCIS11558985ST-4-0,CCIS13047523ST-4-0,CCIS94603952ST-4-0,CCIS02856720ST-4-0,CCIS07648107ST-4-0,CCIS34604008ST-4-0,CCIS63468405ST-4-0,CCIS16383318ST-4-0,CCIS36699628ST-4-0,CCIS95409808ST-4-0,CCIS74239020ST-4-0,CCIS05314658ST-4-0,CCIS71578391ST-4-0,CCIS50003399ST-4-0,CCIS36797902ST-4-0,CCIS11354283ST-4-0,CCIS50471204ST-4-0,CCIS20795251ST-4-0,CCIS07277498ST-4-0,CCIS90164298ST-4-0,CCIS23164343ST-4-0,CCIS03857607ST-4-0,CCIS63448910ST-4-0,CCIS88007743ST-4-0,CCIS51595129ST-4-0,CCIS09568613ST-4-0,CCIS07539127ST-4-0,CCIS41692898ST-4-0,CCIS44093303ST-4-0,CCIS00146684ST-4-0,CCIS78100604ST-4-0,CCIS48174381ST-4-0,CCIS88317640ST-4-0
unnamed Actinomyces sp. oral taxon 170 [u:881],0.0,2.86910658817642e-05,5.43520035686101e-06,1.59443506150491e-05,0.0,2.2784647315607e-06,0.0,0.0,1.50821264264381e-05,0.0,9.53582668393321e-06,1.75055324572851e-05,0.0,7.46837800664592e-06,0.0,9.43903082028636e-06,1.20865219373414e-05,0.0,3.84216699045771e-06,0.0,1.79595962662093e-05,0.0,5.05373893354006e-06,0.0,0.0,0.0,0.0,0.0,3.57072330859078e-06,0.0,0.0,0.0,0.0,0.0,8.38779079562648e-06,1.75411417728503e-05,2.10199689983574e-05,6.65792910423692e-05,3.42014885617199e-05,0.0,0.0,4.36705593252391e-06,1.46412121571332e-05,4.64514694252783e-06,9.30054651408707e-06,0.0,0.0,1.33581375231611e-06,0.0,0.0,0.0,8.51879390591795e-07,2.43846566960267e-05,2.4691385267759e-06,0.0,0.0,8.65881181246641e-06,0.0,9.24618880966484e-06,0.0,7.5730526122435e-06,0.0,2.99599833871458e-06,6.99441505335352e-06,3.12797993642109e-05,7.03460940820953e-05,3.77563531184137e-05,0.0,7.50311782864449e-06,0.0,3.10655249411262e-05,2.74811894732834e-05,1.3332323650487e-05,0.0,0.0,4.69868480501233e-06,0.0,8.66510644889919e-05,0.0,2.39662222151527e-05,0.0,2.06606553999409e-05,3.53934721706826e-06,0.0,1.17941769870328e-05,0.0,0.0,0.0,0.0,1.76720471180744e-05,2.46009425346833e-05,6.18498622685523e-06,0.0,6.6163148943943e-07,1.65238872772027e-05,9.3366404225236e-06,1.03191620610388e-05,0.0,0.0,0.0,0.0,3.06051651551549e-06,7.4048540152077e-06,0.0,8.66247219988749e-06,0.0,0.0,0.0,0.0,2.28216988971658e-06,0.0,8.64168515775925e-06,5.2103920570634e-06,8.8253558345253e-06,0.0,0.0001140725096238,2.90982638349607e-05,2.74128260397476e-06,1.1856965536966e-05,6.12686840839667e-06,0.0,2.50477215827755e-05,3.01966951934854e-05,1.43154790519655e-05,1.04375709235815e-05,1.14122571923591e-06,2.34214346071784e-06,5.88152879514103e-06,4.70155505248959e-06,1.05394617282998e-05,3.78978373693491e-05,5.10159228922501e-05,3.97577771332221e-06,0.0,7.32075713790022e-06,0.0,0.0,6.69465349444382e-06,1.92978099960164e-05,4.81886859326599e-06,1.50141697075775e-05
Actinomyces urogenitalis [h:882],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58540823672594e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78366602741794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87930555171354e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65018939404356e-06,0.0,0.0,0.0,0.0,0.0,1.70500135499536e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05826459727606e-05,0.0,0.0,0.0,1.67850521607447e-06,0.0,0.0,0.0,0.0,0.0,0.0,7.74919020195078e-06,1.52803480814361e-06,0.0,0.0,0.0,0.0,3.54760532973141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61271704935416e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unnamed Actinomyces sp. oral taxon 448 [u:883],0.0,0.0,5.72783298401777e-06,0.0,0.0,0.0,0.0,4.30919493669038e-06,0.0,0.0,1.11237352212079e-05,1.06625649797549e-05,0.0,0.0,1.69967725338787e-06,4.34200494261814e-05,1.89388370281945e-05,0.0,0.0,0.0,1.24868509731974e-05,0.0,1.83008002908822e-06,0.0,0.0,0.0,2.08623758047947e-05,0.0,0.0,9.55223076505552e-05,0.0,9.60106715219739e-06,5.93736052916643e-06,0.0,8.51070496805003e-05,2.61037635287283e-06,0.0,9.4477043799561e-06,5.18136553445578e-05,0.0,1.24282781702434e-05,5.24560073807101e-06,4.31498516303981e-05,2.57670675337378e-06,3.0150406907926e-05,0.0,3.41654820552641e-05,9.35694109898885e-06,1.06955287806262e-05,0.0,0.0,0.0,2.23641590266086e-05,0.0,0.0,0.0,2.39916430929339e-05,0.0,3.36048673358442e-06,0.0,7.40174228025583e-06,1.23223801101628e-05,0.0,1.85402193238223e-05,1.9290131169302e-05,3.47966239106269e-05,5.5461560736688e-06,0.0,1.14266600532481e-05,0.0,6.46550377825094e-06,0.0,2.63282131169915e-05,0.0,7.05679172099455e-05,0.0,0.0,4.93419088237244e-06,0.0,3.71175906362962e-05,0.0,0.0,5.06064522320541e-06,0.0,7.911395680512e-06,5.09762595715178e-06,0.0,0.0,0.0,3.40431141389218e-06,0.0,0.0,0.0,0.0,6.57325301626811e-07,0.0,0.0,0.0,0.0,0.0,0.0,6.86402191832577e-06,2.42828576054447e-05,0.0,6.99630554262954e-06,0.0,0.0,1.22591163609143e-05,0.0,0.0,2.71166151034709e-05,7.20476760789798e-05,4.15597961007318e-05,2.80373496632032e-06,3.56045976368997e-06,1.23870532751627e-05,0.0,0.0,0.0,0.0,0.0,4.82018676017979e-05,0.0001190195604331,9.43055086808131e-05,4.32449368362405e-06,0.0,2.89358074442467e-05,1.3047050460784e-05,4.98907896278404e-06,6.95993255755891e-06,9.85083812466105e-05,2.53900447740502e-05,0.0,0.0,0.0,0.0,4.57375875101642e-06,1.23418525603847e-05,5.77267888165459e-06,8.04090028649474e-05,7.33335031355692e-05
Cellulomonas flavigena [h:890],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66385419774033e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98050618849696e-07,6.80420273821736e-07,0.0,2.83096564221884e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09247998449599e-07
Xylanimonas cellulosilytica [h:891],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37268480193687e-06,1.53710910350493e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75815986587757e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64409070033457e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76639454631794e-06,0.0,0.0,0.0,6.81728270345039e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77284151858092e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.00823449594038e-07
Isoptericola variabilis [h:892],0.0,0.0,1.06476929438973e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90743530341205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37064554303211e-06,0.0,0.0,0.0,1.38052318722971e-06,0.0,0.0,0.0,0.0,0.0,2.0749725404529e-06,0.0,0.0,0.0,0.0,0.0,3.76095976137808e-07,0.0,0.0,0.0,0.0,0.0,0.0,1.15206574182635e-06,0.0,0.0,0.0,0.0,1.3678846259141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82236169951445e-08,0.0,0.0,0.0,0.0,0.0,2.22443030880602e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77639736984042e-07,0.0,0.0,0.0,0.0,6.72839048586745e-07,0.0,0.0,0.0,0.0,0.0,4.76816922802133e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.47817771113122e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64748383797055e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brachybacterium faecium [h:896],0.0,0.0,0.0,0.0,4.17285196795051e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.78003093245832e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.823570223957e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35209237596194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99868536243358e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52713240681691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17982049169464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05425154349912e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4310441363275e-07,0.0,0.0,0.0,0.0,0.0,0.0
unnamed Actinomyces sp. oral taxon 848 [u:897],0.0,0.0,0.0,8.18112837791438e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90648353852924e-06,0.0,4.09101973935393e-06,0.0,2.12456899501613e-05,3.97099285386107e-06,4.69835552326091e-06,0.0,0.0,2.59764214583104e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16225522678502e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.9543290571229e-06,0.0,0.0,0.0,2.46436852595633e-06,4.01162563387991e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04942602694732e-06,0.0,9.93096351869702e-07,0.0,5.93751888478892e-06,0.0,2.63407471227661e-06,1.05634609218523e-06,9.91181543932204e-06,0.0,0.0,0.0,3.58792596866899e-05,0.0,8.67228807528568e-06,0.0,0.0,0.0,1.69488077562978e-06,1.00602014057884e-05,1.31921331589045e-05,2.00495426412019e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7130711072299e-06,0.0,0.0,1.22725352798269e-05,5.52505201727575e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.72922983648031e-06,0.0,0.0,1.81973649600469e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79931645076672e-06,0.0,0.0,8.91059975533068e-06,3.12648392953132e-05,3.58819845967865e-06,1.46281690866017e-05,0.0,0.0,1.92215098953709e-05,0.0,4.69569323158458e-06,1.2362138578817e-05,2.60936927716884e-05,4.79823253053991e-06,0.0,0.0,0.0,0.0,0.0,0.0,3.21211005382064e-05,0.0,0.0,0.0,0.0,4.36465404067947e-06,0.0,0.0,0.0,0.0,0.0
Thermobispora bispora [h:903],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32215007727096e-06,0.0,0.0,0.0,0.0,1.5965385719357e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86224227082079e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87926264507582e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66257309553671e-06,0.0,0.0,0.0,0.0,0.0,3.66529836563412e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thermomonospora curvata [h:905],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92390267914811e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.45023162407095e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55328915116938e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.33768763247877e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75225653103796e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97454099284744e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces violaceusniger [h:908],0.0,1.51949404166235e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.40801516105204e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.80160351327136e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61114363501804e-06,0.0,7.96448049885987e-07,0.0,0.0,0.0,0.0,1.19602600417554e-06,0.0,0.0,0.0,9.1323672015483e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88090909994771e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.25655136030653e-07,0.0,0.0,0.0
Streptomyces ghanaensis [h:915],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.30788545823495e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.77781556354029e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13181958869157e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.68788566489223e-08,0.0,0.0,0.0,0.0,0.0,0.0,1.54810517248064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Methanobrevibacter smithii [h:92],0.0209696644646453,1.14777117515737e-05,0.0069879399138372,5.63348258412439e-06,0.0053391811475766,0.0014620434412045,8.25048147326041e-06,0.00051076711342,0.0047280490365155,0.0318049322388339,0.0044752415427251,3.31971647764321e-05,0.0016094258525405,2.70880703564729e-06,0.0107657518697142,5.60872108713385e-05,1.10559076563923e-05,0.0,2.13294260033187e-05,0.0095981075616205,0.0297439874058789,2.45311994098609e-05,0.0097980052351571,0.144819975439823,1.9526945122147e-05,6.28083619055595e-06,0.0137134242805155,2.22917191934493e-05,4.43920468567764e-05,3.58540710220661e-05,0.0016147385821911,2.71171392452326e-05,2.98352149782462e-06,0.0,0.0331004816411798,0.0150126482117096,0.024831019074169,7.63260251440605e-05,0.0458929618818362,0.0,0.0001892749570934,0.0001494792240898,0.0113320089943555,0.0,0.0430804225678039,0.0013684000661313,0.0,6.46129764098433e-06,0.0011311393337724,0.0003527268875946,2.45015266670838e-05,0.0,8.34880479629828e-06,0.0,0.0108317539546448,0.0,0.0004523180525302,0.0002922176032537,0.0138350419933659,0.0278901084768309,6.88106119017379e-06,0.0142704484375359,2.70222647048574e-05,0.0,0.0004626946171595,5.12920101301937e-05,0.0169046482181026,5.5817191213409e-06,1.49233896257654e-05,0.0202382976408125,0.0727957711821794,0.0622075812772226,0.0368388037288674,0.0001650762339185,0.0296158062652899,0.005976486538778,0.0,0.0042517330849492,0.0001260251713521,0.0003239211889733,1.47621894136933e-05,0.0007359119919872,0.0391836277818024,0.0006997737751118,0.025014027825087,1.13361633963794e-05,0.0082506422725091,0.0007763430583932,0.0,0.01361786525846,2.26811830932015e-05,0.0103469994006778,0.0001075348662369,1.98437401644347e-05,0.0111177589268445,0.0020217662654956,0.0,8.41144490047229e-06,0.0024426983659625,0.0,6.72488308216642e-06,1.30383846908764e-05,0.0004331001351786,0.0005151175947787,0.0113864602099793,0.0,0.000611364526882,0.0,0.0,2.96216344451933e-05,0.0,3.27934156891481e-06,0.0003788669837095,1.97844859678662e-05,3.65310590417085e-05,0.0,0.0,0.0326982030707643,0.0001086735445237,0.0015044461061507,0.0084328194836023,1.06284245729204e-05,0.164007338849623,0.0115425741449353,0.0034506138886313,0.0428002518985344,2.66231857978756e-05,0.0069609401930967,8.94231712784962e-06,5.37627035323047e-06,0.0001254356089647,4.55249180127737e-06,0.0058641810371273,0.0037661485363183,0.0137224039908477,3.18435935430721e-06,2.40531736323378e-05,3.18643557901247e-06,0.0,6.06129448890716e-05,0.002508128282995
Streptomyces avermitilis [h:920],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18141712791513e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06900540638077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70701825512676e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.72587495731884e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9131014476113e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Streptomyces flavogriseus [h:927],0.0,1.54456213683126e-06,9.66988783241066e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14466324904868e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26607254780322e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.63617274027271e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55542501294337e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21575763383324e-06,0.0,0.0,1.49565393608904e-06,9.28302988521068e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91193969765244e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88649518947296e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92071947010849e-06,0.0,0.0,0.0,1.83316807847887e-06,0.0,2.00772874292685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.39276513251765e-07,0.0,0.0,0.0
